#,Sentence#,Token,Tag-Mixed,Segment
17624,914,prove,,prove
17625,914,the,,the
17626,914,strictly,,strictly
17627,914,part,,part
17628,914,😂😂,,😂😂
17629,914,dr,,dr
17630,914,wael,,wael
17631,914,being,,being
17632,914,dr,,dr
17633,914,wael,,wael
17634,914,😂😂,,😂😂
17635,915,l,,l
17636,915,mfrood,,mfrood
17637,916,mat3,,mat3
17638,916,’,,’
17639,916,yrsh,,yrsh
17640,916,elaccess,,elaccess
17641,916,modifier,,modifier
17642,916,felclasses,,felclasses
17643,916,nafsha,,nafsha
17644,917,etneen,,etneen
17645,917,t9,,t9
17646,917,yego,,yego
17647,917,t12,,t12
17648,917,please,,please
17649,918,لا,,لا
17650,918,حافظي,,حافظي
17651,918,عليه,,عليه
17652,918,انتي,,انتي
17653,918,عندك,,عندك
17654,918,ضفدع,,ضفدع
17655,918,اصفر,,اصفر
17656,918,من,,من
17657,918,النوعيه,,النوعيه
17658,918,النادره,,النادره
17659,918,بطلت,,بطلت
17660,918,استخدم,,استخدم
17661,918,الورق,,الورق
17662,918,ده,,ده
17663,918,في,,في
17664,918,عمل,,عمل
17665,918,الضفادع,,الضفادع
17666,919,تمام,,تمام
17667,919,danke,,danke
17668,920,ana,,ana
17669,920,tbh,,tbh
17670,920,l7d,,l7d
17671,920,dlwa2ty,,dlwa2ty
17672,920,msh,,msh
17673,920,3aref,,3aref
17674,920,eh,,eh
17675,920,dh,,dh
17676,920,😂😂😂🤦🏻‍♂,,😂😂😂🤦🏻‍♂
17677,921,kont,,kont
17678,921,lessa,,lessa
17679,921,3yz,,3yz
17680,921,a2ool,,a2ool
17681,921,keda,,keda
17682,921,😂😂,,😂😂
17683,922,aywa,,aywa
17684,922,ma,,ma
17685,922,it,,it
17686,922,depends,,depends
17687,922,3l,,3l
17688,922,rakam,,rakam
17689,922,l,,l
17690,922,awalany,,awalany
17691,923,3ashan,,3ashan
17692,923,e,,e
17693,923,=,,=
17694,923,np,,np
17695,923,w,,w
17696,923,v,,v
17697,923,=,,=
17698,923,npq,,npq
17699,923,fa,,fa
17700,923,lw,,lw
17701,923,7alethom,,7alethom
17702,923,m3,,m3
17703,923,b3d,,b3d
17704,923,hatgeeb,,hatgeeb
17705,923,n,,n
17706,923,=,,=
17707,923,5,,5
17708,923,fa,,fa
17709,923,ezay,,ezay
17710,923,hatgeeb,,hatgeeb
17711,923,x,,x
17712,923,=,,=
17713,923,6,,6
17714,923,lw,,lw
17715,923,lmax,,lmax
17716,923,5,,5
17717,923,aslun,,aslun
17718,923,😅🤔,,😅🤔
17719,924,like,,like
17720,924,file,,file
17721,924,homa,,homa
17722,924,hya5do,,hya5do
17723,924,meno,,meno
17724,924,copy,,copy
17725,924,paste,,paste
17726,924,we,,we
17727,924,y7oto,,y7oto
17728,924,cases,,cases
17729,924,flterminal,,flterminal
17730,924,?,,?
17731,925,+,,+
17732,925,111111,,111111
17733,926,ana,,ana
17734,926,b2olak,,b2olak
17735,926,ago,,ago
17736,927,mate2la2osh,,mate2la2osh
17737,927,ya,,ya
17738,927,gama3a,,gama3a
17739,927,talama,,talama
17740,927,kolena,,kolena
17741,927,0,,0
17742,927,yb2a,,yb2a
17743,927,hatetghayar,,hatetghayar
17744,928,just,,just
17745,928,start,,start
17746,928,with,,with
17747,928,the,,the
17748,928,predicates,,predicates
17749,928,one,,one
17750,928,by,,by
17751,928,one,,one
17752,928,w,,w
17753,928,hatewsaly,,hatewsaly
17754,928,l7aga,,l7aga
17755,928,inshaallah,,inshaallah
17756,928,😂😂,,😂😂
17757,929,ahbed,,ahbed
17758,929,w,,w
17759,929,tegy,,tegy
17760,929,zy,,zy
17761,929,ma,,ma
17762,929,tegy,,tegy
17763,929,?,,?
17764,930,eh,,eh
17765,930,deadline,,deadline
17766,930,16,,16
17767,930,/,,/
17768,930,2,,2
17769,930,w,,w
17770,930,lesa,,lesa
17771,930,maba3atetsh,,maba3atetsh
17772,930,ay,,ay
17773,930,7aga,,7aga
17774,930,😂,,😂
17775,931,nah,,nah
17776,931,boi,,boi
17777,931,i,,i
17778,931,did,,did
17779,931,not,,not
17780,931,.,,.
17781,932,shokran,,shokran
17782,932,ya,,ya
17783,932,hassan,,hassan
17784,932,😂,,😂
17785,933,kan,,kan
17786,933,bta3,,bta3
17787,933,islam,,islam
17788,933,os,,os
17789,933,i,,i
17790,933,think,,think
17791,934,okayy,,okayy
17792,934,thank,,thank
17793,934,u,,u
17794,934,both,,both
17795,934,🙌🏻,,🙌🏻
17796,935,and,,and
17797,935,since,,since
17798,935,its,,its
17799,935,even,,even
17800,935,size,,size
17801,935,/,,/
17802,935,2,,2
17803,935,always,,always
17804,935,works,,works
17805,936,invalid,,invalid
17806,936,power,,power
17807,936,direction,,direction
17808,936,exception,,exception
17809,937,ooh,,ooh
17810,937,okay,,okay
17811,937,thank,,thank
17812,937,you,,you
17813,937,dinaa,,dinaa
17814,938,aah,,aah
17815,938,a5er,,a5er
17816,938,etnen,,etnen
17817,939,nope,,nope
17818,940,3ashan,,3ashan
17819,940,dol,,dol
17820,940,mat8ayaroosh,,mat8ayaroosh
17821,940,t2reeban,,t2reeban
17822,940,ana,,ana
17823,940,faker,,faker
17824,940,lta,,lta
17825,940,2aly,,2aly
17826,940,7aga,,7aga
17827,940,zy,,zy
17828,940,keda,,keda
17829,940,lama,,lama
17830,940,sa2alto,,sa2alto
17831,940,😅,,😅
17832,941,m3rfsh,,m3rfsh
17833,941,leeh,,leeh
17834,941,froo3,,froo3
17835,941,tanya,,tanya
17836,941,wala,,wala
17837,941,la1,,la1
17838,942,mst5dmha,,mst5dmha
17839,942,😂😂😂,,😂😂😂
17840,943,gama3a,,gama3a
17841,943,ana,,ana
17842,943,law,,law
17843,943,msh,,msh
17844,943,mesta3mel,,mesta3mel
17845,943,inheritance,,inheritance
17846,943,felmilestone,,felmilestone
17847,943,momken,,momken
17848,943,da,,da
17849,943,ytalla3li,,ytalla3li
17850,943,errors,,errors
17851,943,?,,?
17852,944,alhamdulilah,,alhamdulilah
17853,944,le72et,,le72et
17854,944,t2oli,,t2oli
17855,944,ano,,ano
17856,944,elbonus,,elbonus
17857,944,4,,4
17858,944,marks,,marks
17859,944,mesh,,mesh
17860,944,5,,5
17861,944,kan,,kan
17862,944,momken,,momken
17863,944,atsawa7,,atsawa7
17864,944,💔,,💔
17865,945,🔥🔥🔥🔥‎,,🔥🔥🔥🔥‎
17866,946,w,,w
17867,946,mesh,,mesh
17868,946,byeshtaghalo,,byeshtaghalo
17869,946,el,,el
17870,946,sabt,,sabt
17871,947,i,,i
17872,947,think,,think
17873,947,leeha,,leeha
17874,947,attendance,,attendance
17875,947,aah,,aah
17876,947,lw,,lw
17877,947,dh,,dh
17878,947,so2alak,,so2alak
17879,948,nes2al,,nes2al
17880,948,a7san,,a7san
17881,948,😂,,😂
17882,949,ah,,ah
17883,949,bs,,bs
17884,949,mesh,,mesh
17885,949,micro,,micro
17886,949,related,,related
17887,950,masochist,,masochist
17888,951,decimals,,decimals
17889,951,eh,,eh
17890,951,🤔,,🤔
17891,952,🤦🏻‍♂🤦🏻‍♂😂,,🤦🏻‍♂🤦🏻‍♂😂
17892,953,still,,still
17893,953,2alo,,2alo
17894,953,lazem,,lazem
17895,953,ur,,ur
17896,953,code,,code
17897,953,y3ml,,y3ml
17898,953,run,,run
17899,953,wthis,,wthis
17900,953,is,,is
17901,953,the,,the
17902,953,only,,only
17903,953,way,,way
17904,954,kllo,,kllo
17905,954,m3ada,,m3ada
17906,954,2a5er,,2a5er
17907,954,lec,,lec
17908,955,let’s,,let’s
17909,955,hope,,hope
17910,955,so,,so
17911,955,😂😂,,😂😂
17912,956,mana,,mana
17913,956,fakart,,fakart
17914,956,keda,,keda
17915,956,fl,,fl
17916,956,awal,,awal
17917,956,bs,,bs
17918,956,hwa,,hwa
17919,956,ltree,,ltree
17920,956,3amatan,,3amatan
17921,956,btemshy,,btemshy
17922,956,bigger,,bigger
17923,956,than,,than
17924,956,wsmaller,,wsmaller
17925,956,than,,than
17926,956,w,,w
17927,956,flstrings,,flstrings
17928,956,l,,l
17929,956,kalam,,kalam
17930,956,dh,,dh
17931,956,byet2as,,byet2as
17932,956,blalphabetical,,blalphabetical
17933,956,order,,order
17934,957,ah,,ah
17935,957,tmam,,tmam
17936,957,keda,,keda
17937,957,sa7,,sa7
17938,958,eh,,eh
17939,958,el,,el
17940,958,pas,,pas
17941,958,eli,,eli
17942,958,da5la,,da5la
17943,958,fquiz,,fquiz
17944,958,elmedia,,elmedia
17945,958,?,,?
17946,959,send,,send
17947,959,&,,&
17948,959,recv,,recv
17949,960,the,,the
17950,960,assignment,,assignment
17951,960,will,,will
17952,960,not,,not
17953,960,be,,be
17954,960,postponed,,postponed
17955,961,idk,,idk
17956,961,bs,,bs
17957,961,probably,,probably
17958,961,part,,part
17959,961,a,,a
17960,961,😂😂😂,,😂😂😂
17961,962,np,,np
17962,962,*,,*
17963,963,anytime,,anytime
17964,963,🙏,,🙏
17965,964,hyya,,hyya
17966,964,hyya,,hyya
17967,964,java,,java
17968,964,.,,.
17969,964,it’s,,it’s
17970,964,much,,much
17971,964,more,,more
17972,964,simple,,simple
17973,965,lazm,,lazm
17974,965,t5aly,,t5aly
17975,965,balk,,balk
17976,965,enha,,enha
17977,965,hatfr2,,hatfr2
17978,965,kol,,kol
17979,965,line,,line
17980,965,3la,,3la
17981,965,wa7da,,wa7da
17982,966,25,,25
17983,966,mid,,mid
17984,966,40,,40
17985,966,final,,final
17986,966,10,,10
17987,966,quizzes,,quizzes
17988,966,25,,25
17989,966,project,,project
17990,967,meeting,,meeting
17991,967,room,,room
17992,968,😂😂😂😂👌🏻👌🏻,,😂😂😂😂👌🏻👌🏻
17993,969,eh,,eh
17994,969,?,,?
17995,970,thats,,thats
17996,970,sad,,sad
17997,971,enty,,enty
17998,971,w,,w
17999,971,7azek,,7azek
18000,971,😂,,😂
18001,972,20,,20
18002,973,حاجز,,حاجز
18003,973,الhalls,,الhalls
18004,973,من,,من
18005,973,الاسبوع,,الاسبوع
18006,973,الي,,الي
18007,973,فات,,فات
18008,973,اصلا,,اصلا
18009,973,ً😂,,ً😂
18010,974,la2,,la2
18011,974,elly,,elly
18012,974,3lena,,3lena
18013,974,natural,,natural
18014,974,wconditional,,wconditional
18015,975,bas,,bas
18016,975,kda,,kda
18017,975,?,,?
18018,976,math,,math
18019,976,😂😂,,😂😂
18020,977,😂😂👌🏻,,😂😂👌🏻
18021,978,a,,a
18022,978,=,,=
18023,978,10,,10
18024,978,in,,in
18025,978,hexa,,hexa
18026,978,.,,.
18027,978,b,,b
18028,978,b,,b
18029,978,11,,11
18030,978,.,,.
18031,978,c,,c
18032,978,b,,b
18033,978,12,,12
18034,978,and,,and
18035,978,so,,so
18036,978,on,,on
18037,978,till,,till
18038,978,f,,f
18039,978,=,,=
18040,978,15,,15
18041,978,.,,.
18042,979,hotty,,hotty
18043,979,kaza,,kaza
18044,979,text,,text
18045,979,file,,file
18046,980,3shan,,3shan
18047,980,y2aked,,y2aked
18048,980,eno,,eno
18049,980,fe,,fe
18050,980,even,,even
18051,980,numbers,,numbers
18052,980,of,,of
18053,980,as,,as
18054,980,we,,we
18055,980,exactly,,exactly
18056,980,1,,1
18057,980,b,,b
18058,980,hoa,,hoa
18059,980,3amal,,3amal
18060,980,(,,(
18061,980,aa,,aa
18062,980,)*,,)*
18063,980,b,,b
18064,980,(,,(
18065,980,aa,,aa
18066,980,)*,,)*
18067,981,lama,,lama
18068,981,2aret,,2aret
18069,981,eldescription,,eldescription
18070,981,bta3ha,,bta3ha
18071,981,tel3et,,tel3et
18072,981,btedi,,btedi
18073,981,points,,points
18074,981,for,,for
18075,981,all,,all
18076,981,possible,,possible
18077,981,answers,,answers
18078,981,w,,w
18079,981,mafrood,,mafrood
18080,981,tgaweb,,tgaweb
18081,981,b,,b
18082,981,a3la,,a3la
18083,981,7aga,,7aga
18084,981,3andaha,,3andaha
18085,981,points,,points
18086,982,elcurrent,,elcurrent
18087,982,ht3ml,,ht3ml
18088,982,mashakel,,mashakel
18089,982,?,,?
18090,983,try,,try
18091,983,to,,to
18092,983,go,,go
18093,983,through,,through
18094,983,the,,the
18095,983,midterms,,midterms
18096,983,asl,,asl
18097,983,fee,,fee
18098,983,as2ela,,as2ela
18099,983,kteera,,kteera
18100,983,bttkrr,,bttkrr
18101,984,tab,,tab
18102,984,ya,,ya
18103,984,gama3a,,gama3a
18104,985,bokra,,bokra
18105,985,*,,*
18106,986,think,,think
18107,986,it’s,,it’s
18108,986,the,,the
18109,986,first,,first
18110,986,5,,5
18111,986,",",,","
18112,986,not,,not
18113,986,sure,,sure
18114,986,tho,,tho
18115,986,most,,most
18116,986,probably,,probably
18117,986,bahbed,,bahbed
18118,987,my,,my
18119,987,habd,,habd
18120,987,eno,,eno
18121,987,shaf,,shaf
18122,987,0,,0
18123,987,m3,,m3
18124,987,0,,0
18125,987,la2aha,,la2aha
18126,987,equal,,equal
18127,987,haya3mel,,haya3mel
18128,987,branch,,branch
18129,987,lel,,lel
18130,987,-,,-
18131,987,3,,3
18132,987,bs,,bs
18133,987,-,,-
18134,987,3,,3
18135,987,is,,is
18136,987,a,,a
18137,987,value,,value
18138,987,not,,not
18139,987,a,,a
18140,987,lable,,lable
18141,987,so,,so
18142,987,laddress,,laddress
18143,987,bta3y,,bta3y
18144,987,-,,-
18145,987,3,,3
18146,987,not,,not
18147,987,sure,,sure
18148,987,tho,,tho
18149,988,horizontal,,horizontal
18150,988,and,,and
18151,988,vertical,,vertical
18152,988,only,,only
18153,989,انهي,,انهي
18154,989,ايام,,ايام
18155,989,؟,,؟
18156,990,#,,#
18157,990,dmet,,dmet
18158,990,edition,,edition
18159,990,صباح,,صباح
18160,990,الخير,,الخير
18161,990,😁,,😁
18162,990,عندنا,,عندنا
18163,990,الاسبوع,,الاسبوع
18164,990,الجاي,,الجاي
18165,990,:,,:
18166,990,الاتنين,,الاتنين
18167,990,:,,:
18168,990,كويز,,كويز
18169,990,math,,math
18170,990,الخميس,,الخميس
18171,990,:,,:
18172,990,كويز,,كويز
18173,990,dsd,,dsd
18174,990,الاسبوع,,الاسبوع
18175,990,الي,,الي
18176,990,بعده,,بعده
18177,990,:,,:
18178,990,السبت,,السبت
18179,990,:,,:
18180,990,كويز,,كويز
18181,990,networks,,networks
18182,990,الاحد,,الاحد
18183,990,:,,:
18184,990,كويز,,كويز
18185,990,media,,media
18186,990,الاتنين,,الاتنين
18187,990,:,,:
18188,990,كويز,,كويز
18189,990,الgraphics,,الgraphics
18190,990,الخميس,,الخميس
18191,990,:,,:
18192,990,ديد,,ديد
18193,990,لاين,,لاين
18194,990,ms1,,ms1
18195,990,+,,+
18196,990,ديد,,ديد
18197,990,لاين,,لاين
18198,990,اسيمنت,,اسيمنت
18199,990,الgraphics,,الgraphics
18200,990,الاسبوع,,الاسبوع
18201,990,الي,,الي
18202,990,بعده,,بعده
18203,990,:,,:
18204,990,ميد,,ميد
18205,990,ترمات,,ترمات
18206,990,🔥#,,🔥#
18207,990,hi,,hi
18208,990,😃,,😃
18209,991,a3mely,,a3mely
18210,991,refresh,,refresh
18211,992,لا,,لا
18212,992,ده,,ده
18213,992,لكويز,,لكويز
18214,992,لاب,,لاب
18215,992,السيجنال,,السيجنال
18216,992,مش,,مش
18217,992,للconcepts,,للconcepts
18218,993,aw,,aw
18219,993,lrevision,,lrevision
18220,993,week,,week
18221,994,brdo,,brdo
18222,994,😂😂,,😂😂
18223,995,3la,,3la
18224,995,r2ik,,r2ik
18225,995,..,,..
18226,995,5sosn,,5sosn
18227,995,ano,,ano
18228,995,odmha,,odmha
18229,995,two,,two
18230,995,days,,days
18231,996,mesh,,mesh
18232,996,fahem,,fahem
18233,996,?,,?
18234,997,bnbd2,,bnbd2
18235,997,aho,,aho
18236,997,asl,,asl
18237,997,elmwdo3,,elmwdo3
18238,997,tl3,,tl3
18239,997,kber,,kber
18240,997,😂😂,,😂😂
18241,998,*,,*
18242,998,bye2fel,,bye2fel
18243,998,elgroup,,elgroup
18244,998,tani,,tani
18245,998,*,,*
18246,999,kolaha,,kolaha
18247,999,powers,,powers
18248,999,of,,of
18249,999,ten,,ten
18250,999,ya,,ya
18251,999,nour,,nour
18252,999,this,,this
18253,999,is,,is
18254,999,the,,the
18255,999,real,,real
18256,999,reason,,reason
18257,999,we,,we
18258,999,have,,have
18259,999,follow,,follow
18260,999,up,,up
18261,999,mistakes,,mistakes
18262,999,😂😂😂,,😂😂😂
18263,1000,malak,,malak
18264,1000,.,,.
18265,1000,0,,0
18266,1000,is,,is
18267,1000,an,,an
18268,1000,instruction,,instruction
18269,1001,💔🌚,,💔🌚
18270,1002,bas,,bas
18271,1002,howa,,howa
18272,1002,fee,,fee
18273,1002,fs,,fs
18274,1002,w,,w
18275,1002,ft,,ft
18276,1002,lelcontinuous,,lelcontinuous
18277,1002,wdiscrete,,wdiscrete
18278,1002,3ady,,3ady
18279,1002,‎,,‎
18280,1003,np,,np
18281,1003,😃,,😃
18282,1004,في,,في
18283,1004,التاتوريال,,التاتوريال
18284,1004,assignment,,assignment
18285,1004,2,,2
18286,1005,3azeema,,3azeema
18287,1005,walahyy,,walahyy
18288,1005,🙈,,🙈
18289,1006,elso2al,,elso2al
18290,1006,ma3nah,,ma3nah
18291,1006,enno,,enno
18292,1006,bey2ollik,,bey2ollik
18293,1006,hati,,hati
18294,1006,formula,,formula
18295,1006,lamma,,lamma
18296,1006,t3,,t3
18297,1006,',,'
18298,1006,ayary,,ayary
18299,1006,elvalue,,elvalue
18300,1006,bta3et,,bta3et
18301,1006,element,,element
18302,1006,wa7ed,,wa7ed
18303,1006,bas,,bas
18304,1006,feha,,feha
18305,1006,eltruth,,eltruth
18306,1006,bta3ha,,bta3ha
18307,1006,hayet3,,hayet3
18308,1006,',,'
18309,1006,ayar,,ayar
18310,1006,ya3ni,,ya3ni
18311,1006,masalan,,masalan
18312,1006,law,,law
18313,1006,3andik,,3andik
18314,1006,a,,a
18315,1006,b,,b
18316,1006,c,,c
18317,1006,kollo,,kollo
18318,1006,be,,be
18319,1006,FALSE,,FALSE
18320,1006,law,,law
18321,1006,3,,3
18322,1006,',,'
18323,1006,ayarti,,ayarti
18324,1006,a,,a
18325,1006,bas,,bas
18326,1006,aw,,aw
18327,1006,b,,b
18328,1006,bas,,bas
18329,1006,aw,,aw
18330,1006,c,,c
18331,1006,bas,,bas
18332,1006,law,,law
18333,1006,elvalue,,elvalue
18334,1006,bta3et,,bta3et
18335,1006,elequation,,elequation
18336,1006,kollaha,,kollaha
18337,1006,kanet,,kanet
18338,1006,be,,be
18339,1006,TRUE,,TRUE
18340,1006,teb2a,,teb2a
18341,1006,FALSE,,FALSE
18342,1006,aw,,aw
18343,1006,el3aks,,el3aks
18344,1007,try,,try
18345,1007,typing,,typing
18346,1007,git,,git
18347,1007,config,,config
18348,1008,3ashan,,3ashan
18349,1008,a5er,,a5er
18350,1008,bit,,bit
18351,1008,3l,,3l
18352,1008,shemal,,shemal
18353,1008,0,,0
18354,1009,lim,,lim
18355,1009,2,,2
18356,1009,^,,^
18357,1009,n,,n
18358,1009,/,,/
18359,1009,3,,3
18360,1009,^,,^
18361,1009,n,,n
18362,1009,as,,as
18363,1009,n,,n
18364,1009,reaches,,reaches
18365,1009,infinity,,infinity
18366,1009,=,,=
18367,1009,lim,,lim
18368,1009,(,,(
18369,1009,2,,2
18370,1009,/,,/
18371,1009,3,,3
18372,1009,)^,,)^
18373,1009,n,,n
18374,1009,=,,=
18375,1009,0,,0
18376,1010,ay,,ay
18377,1010,api,,api
18378,1010,hatesta3melo,,hatesta3melo
18379,1010,as,,as
18380,1010,a,,a
18381,1010,3rd,,3rd
18382,1010,party,,party
18383,1010,should,,should
18384,1010,be,,be
18385,1010,counted,,counted
18386,1010,as,,as
18387,1010,one,,one
18388,1010,fawry,,fawry
18389,1010,stripe,,stripe
18390,1010,database,,database
18391,1010,etc,,etc
18392,1011,‘,,‘
18393,1011,medium,,medium
18394,1011,’,,’
18395,1012,hoa,,hoa
18396,1012,kateb,,kateb
18397,1012,fo2,,fo2
18398,1012,input,,input
18399,1012,=,,=
18400,1012,xyef,,xyef
18401,1013,😅✌🏻,,😅✌🏻
18402,1014,zy,,zy
18403,1014,laction,,laction
18404,1014,listener,,listener
18405,1014,bs,,bs
18406,1014,blaction,,blaction
18407,1014,hata3nel,,hata3nel
18408,1014,panel,,panel
18409,1014,aw,,aw
18410,1014,button,,button
18411,1014,aw,,aw
18412,1014,whatever,,whatever
18413,1014,w,,w
18414,1014,hat,,hat
18415,1014,-,,-
18416,1014,add,,add
18417,1014,mouse,,mouse
18418,1014,listener,,listener
18419,1014,just,,just
18420,1014,like,,like
18421,1014,l,,l
18422,1014,action,,action
18423,1014,listener,,listener
18424,1014,bs,,bs
18425,1014,hwa,,hwa
18426,1014,leeh,,leeh
18427,1014,5,,5
18428,1014,methods,,methods
18429,1014,where,,where
18430,1014,the,,the
18431,1014,action,,action
18432,1014,listener,,listener
18433,1014,just,,just
18434,1014,has,,has
18435,1014,1,,1
18436,1014,w,,w
18437,1014,tshoof,,tshoof
18438,1014,enta,,enta
18439,1014,3yz,,3yz
18440,1014,t3mel,,t3mel
18441,1014,eh,,eh
18442,1014,f-each,,f-each
18443,1014,one,,one
18444,1015,fol,,fol
18445,1015,‎,,‎
18446,1016,bs,,bs
18447,1016,lw,,lw
18448,1016,0,,0
18449,1016,*,,*
18450,1016,1,,1
18451,1016,*,,*
18452,1016,0,,0
18453,1016,*,,*
18454,1016,1,,1
18455,1016,*,,*
18456,1016,hate3meli,,hate3meli
18457,1016,el,,el
18458,1016,0,,0
18459,1016,",",,","
18460,1016,1,,1
18461,1016,dee,,dee
18462,1017,hwa,,hwa
18463,1017,3yzak,,3yzak
18464,1017,t3mel,,t3mel
18465,1017,service,,service
18466,1017,routine,,routine
18467,1017,fa,,fa
